,loss,accuracy,auc,precision,recall,val_loss,val_accuracy,val_auc,val_precision,val_recall
0,0.5505185127258301,0.7310434579849243,0.7493613958358765,0.6858859062194824,0.38123852014541626,0.43190646171569824,0.7926072478294373,0.8868453502655029,0.8313491940498352,0.4885347783565521
1,0.3643209934234619,0.8282027840614319,0.9063405990600586,0.7899901866912842,0.6718410849571228,0.31537139415740967,0.8506930470466614,0.9343028664588928,0.8170624375343323,0.7221142649650574
2,0.2968730628490448,0.8617587089538574,0.9392898082733154,0.8259831070899963,0.7502921223640442,0.30059295892715454,0.8670626878738403,0.9498710036277771,0.7517684698104858,0.9086669087409973
3,0.26226866245269775,0.8855817317962646,0.9532731175422668,0.8447107672691345,0.8117175698280334,0.2196001261472702,0.9095709323883057,0.9693300127983093,0.8743060827255249,0.8569762706756592
4,0.23142969608306885,0.900577187538147,0.9639341831207275,0.862872838973999,0.84026038646698,0.26778218150138855,0.8815841674804688,0.9711188673973083,0.7533252835273743,0.9685192108154297
5,0.207253098487854,0.913252592086792,0.9710953831672668,0.8736171722412109,0.8699716329574585,0.1902446150779724,0.9188118577003479,0.9806729555130005,0.9331858158111572,0.819665789604187
6,0.18751733005046844,0.92281574010849,0.976388692855835,0.8904641270637512,0.8806543350219727,0.1579054892063141,0.9363696575164795,0.9852924942970276,0.923450767993927,0.8861251473426819
7,0.1607675999403,0.9362267851829529,0.9826959371566772,0.9062813520431519,0.9055249691009521,0.13904191553592682,0.9483828544616699,0.9888063073158264,0.9241834878921509,0.9238243103027344
8,0.17510786652565002,0.9275690317153931,0.9791627526283264,0.8944900631904602,0.8915039300918579,0.13808539509773254,0.9490429162979126,0.9883992075920105,0.9303423762321472,0.9187718629837036
9,0.1484563648700714,0.939791738986969,0.9851138591766357,0.9124392867088318,0.9096978902816772,0.1621229648590088,0.934257447719574,0.9873106479644775,0.9646216034889221,0.8371550440788269
10,0.13353878259658813,0.9479968547821045,0.987787127494812,0.9273676872253418,0.9185444712638855,0.13009466230869293,0.9464026689529419,0.9923132061958313,0.8787137269973755,0.9770695567131042
11,0.1478879302740097,0.9395654201507568,0.9846970438957214,0.9110035300254822,0.9106993675231934,0.14094015955924988,0.9400659799575806,0.9909369945526123,0.8692924380302429,0.9692965149879456
12,0.11742948740720749,0.9551833271980286,0.9905723929405212,0.934771716594696,0.9328993558883667,0.09944068640470505,0.9635643362998962,0.9941354990005493,0.9555732011795044,0.9362611770629883
13,0.11155610531568527,0.9551833271980286,0.9913747906684875,0.9349172115325928,0.9327324032783508,0.09614267200231552,0.9621121883392334,0.9951446652412415,0.9192956686019897,0.9739603400230408
14,0.14950747787952423,0.9393390417098999,0.9846436381340027,0.9110813736915588,0.9098647832870483,0.11565178632736206,0.9561716318130493,0.9934149980545044,0.90968918800354,0.9669646620750427
15,0.12572278082370758,0.9479402303695679,0.9891775250434875,0.9222314953804016,0.9243865609169006,0.12213992327451706,0.9497029781341553,0.9943867921829224,0.9819700717926025,0.8678585290908813
16,0.10301140695810318,0.9598234295845032,0.9925657510757446,0.944603443145752,0.9364045858383179,0.11687648296356201,0.950363039970398,0.9944097399711609,0.8836884498596191,0.9832879900932312
17,0.09973737597465515,0.9609552025794983,0.9928707480430603,0.9444910287857056,0.9400767683982849,0.08121620118618011,0.9717491865158081,0.9961538910865784,0.9493333101272583,0.9685192108154297
18,0.08056753873825073,0.9701788425445557,0.9953813552856445,0.9559412598609924,0.9561008214950562,0.1101154163479805,0.9566996693611145,0.995529055595398,0.9899607300758362,0.8814613223075867
19,0.07928545773029327,0.9707446694374084,0.9953063130378723,0.9581519961357117,0.9554331302642822,0.1108599454164505,0.9577558040618896,0.994093656539917,0.9068255424499512,0.9759036302566528
20,0.09230411797761917,0.9622001051902771,0.9938365817070007,0.9433616399765015,0.9452512264251709,0.1156330406665802,0.9536633491516113,0.9934318661689758,0.981369137763977,0.8802953958511353
21,0.1041981428861618,0.9568809270858765,0.9923564791679382,0.9375731945037842,0.9350692629814148,0.15289439260959625,0.931749165058136,0.9853549599647522,0.9454072713851929,0.8480373024940491
22,0.07375448942184448,0.9729515910148621,0.9961747527122498,0.9636669754981995,0.9562677145004272,0.06548701971769333,0.9763696193695068,0.9970694184303284,0.9727488160133362,0.957248330116272
23,0.07207812368869781,0.9731779098510742,0.996261477470398,0.9618282318115234,0.9589384198188782,0.08646603673696518,0.9656765460968018,0.9971572756767273,0.9910827875137329,0.9071123003959656
24,0.07068341970443726,0.9730647206306458,0.9965105056762695,0.9608891606330872,0.9596060514450073,0.06462662667036057,0.9768977165222168,0.9970729351043701,0.9597392678260803,0.9727944135665894
25,0.07601065933704376,0.9692168235778809,0.9959076046943665,0.9579619765281677,0.9509263634681702,0.07091706991195679,0.9734653234481812,0.996650755405426,0.9821138381958008,0.9389817118644714
26,0.07015131413936615,0.9726120233535767,0.9964752197265625,0.9602206349372864,0.9589384198188782,0.08825456351041794,0.9639604091644287,0.9971932172775269,0.9881154298782349,0.904780387878418
27,0.06795717030763626,0.9747057557106018,0.9965349435806274,0.9654130339622498,0.9597730040550232,0.06433076411485672,0.9741253852844238,0.9976021647453308,0.9469725489616394,0.978624165058136
28,0.06536290794610977,0.9751584529876709,0.996929407119751,0.965459406375885,0.9611083269119263,0.05958918482065201,0.9783498644828796,0.9973323345184326,0.9599083662033081,0.9770695567131042
29,0.06606792658567429,0.9745360016822815,0.996905505657196,0.9633718132972717,0.9614421725273132,0.28515133261680603,0.8949174880981445,0.9857172966003418,0.9955381751060486,0.6937426924705505
30,0.09034056961536407,0.9651426076889038,0.9940170645713806,0.9517565965652466,0.945084273815155,0.08196820318698883,0.9650164842605591,0.997937023639679,0.9919010996818542,0.9043917655944824
31,0.07711385190486908,0.9687641263008118,0.9958900213241577,0.9551464319229126,0.9525955319404602,0.1478157341480255,0.9425742626190186,0.9917314648628235,0.9921731352806091,0.8375437259674072
32,0.10769755393266678,0.9585219621658325,0.9920713305473328,0.9405161142349243,0.9369053840637207,0.2102450579404831,0.89702969789505,0.9911816716194153,0.7715843915939331,0.9898950457572937
33,0.07603013515472412,0.9718764424324036,0.9958905577659607,0.961525559425354,0.9552662372589111,0.05955485999584198,0.9775577783584595,0.9976036548614502,0.9691526889801025,0.9646327495574951
34,0.07356740534305573,0.970348596572876,0.9962266683578491,0.9570305943489075,0.9554331302642822,0.04920518025755882,0.9837623834609985,0.9983919262886047,0.976283073425293,0.9759036302566528
35,0.06550659984350204,0.9757242798805237,0.9968051910400391,0.9667673707008362,0.9614421725273132,0.060446277260780334,0.9768977165222168,0.9976683259010315,0.9735386967658997,0.9580256342887878
36,0.052240174263715744,0.9801946878433228,0.9978727698326111,0.9722082614898682,0.9692872762680054,0.051669951528310776,0.9808580875396729,0.998105525970459,0.9723735451698303,0.9712398052215576
37,0.0529509000480175,0.980873703956604,0.9978321194648743,0.9735298752784729,0.9699549078941345,0.049058254808187485,0.9824422597885132,0.9982723593711853,0.981452226638794,0.9665759801864624
38,0.055365849286317825,0.9783838987350464,0.9976382255554199,0.9700016975402832,0.9661158323287964,0.043515417724847794,0.9849504828453064,0.9986370801925659,0.9771051406860352,0.978624165058136
39,0.07926303893327713,0.9680851101875305,0.9955018162727356,0.9545987844467163,0.951093316078186,0.060865338891744614,0.9761056303977966,0.9987199306488037,0.9929925799369812,0.9362611770629883
40,0.06171770393848419,0.9757809042930603,0.9972540736198425,0.9680296182632446,0.9602737426757812,0.06133803725242615,0.9745214581489563,0.9981409311294556,0.9387905597686768,0.9895064234733582
41,0.0604013055562973,0.9764599204063416,0.9972913265228271,0.9666833877563477,0.9637789726257324,0.05766472965478897,0.9762375950813293,0.9982402920722961,0.9850020408630371,0.9444228410720825
42,0.05356723070144653,0.9795721769332886,0.9978353381156921,0.9719986319541931,0.9676181077957153,0.05295037105679512,0.9799339771270752,0.9987675547599792,0.9922732710838318,0.9483093619346619
43,0.04184379801154137,0.9843820929527283,0.9988240599632263,0.979365885257721,0.9744616746902466,0.04840489849448204,0.9825742840766907,0.9981999397277832,0.975087583065033,0.9735717177391052
44,0.057533182203769684,0.9775916934013367,0.9973110556602478,0.968828558921814,0.9649474024772644,0.04666183516383171,0.9819141626358032,0.9984620213508606,0.9648854732513428,0.9825106859207153
45,0.06450525671243668,0.9748755097389221,0.9966120719909668,0.9652742743492126,0.9604406356811523,0.05253826454281807,0.9799339771270752,0.9977943897247314,0.9843937754631042,0.9560824036598206
46,0.04144187271595001,0.9848347902297974,0.9984734654426575,0.9785917401313782,0.9766316413879395,0.0468042828142643,0.9823102355003357,0.9985178112983704,0.9631599187850952,0.9856199026107788
47,0.0426921509206295,0.9838162064552307,0.9986608028411865,0.9769269227981567,0.9752962589263916,0.03854450210928917,0.9862706065177917,0.9989520311355591,0.985450267791748,0.9739603400230408
48,0.0490935780107975,0.9817790985107422,0.997962236404419,0.9755074381828308,0.9706225991249084,0.04423905909061432,0.9821782112121582,0.998602032661438,0.9728471636772156,0.9747376441955566
49,0.043811216950416565,0.9835332632064819,0.9986871480941772,0.976429283618927,0.9749624729156494,0.056432705372571945,0.9801980257034302,0.9969615936279297,0.9715842604637146,0.9700738191604614
50,0.04634568840265274,0.9817790985107422,0.998280942440033,0.9758267402648926,0.9702887535095215,0.047594692558050156,0.9820461869239807,0.9979628324508667,0.9875950217247009,0.959191620349884
51,0.050571657717227936,0.9803644418716431,0.998028039932251,0.9734899401664734,0.9684526920318604,0.0738503485918045,0.9747855067253113,0.995118260383606,0.9829683899879456,0.9420909285545349
52,0.037372738122940063,0.9863060116767883,0.9988512396812439,0.9822177290916443,0.9772992730140686,0.03594740107655525,0.9870626926422119,0.9988312125205994,0.9813302159309387,0.980567455291748
53,0.04357437416911125,0.9838162064552307,0.99847811460495,0.9786877036094666,0.9734601974487305,0.036693889647722244,0.9874587655067444,0.998591423034668,0.9821011424064636,0.9809560775756836
54,0.04415758326649666,0.983024001121521,0.9983565211296082,0.9757565855979919,0.9741278290748596,0.03516004979610443,0.9866666793823242,0.9992174506187439,0.989311158657074,0.9712398052215576
55,0.058201614767313004,0.9782141447067261,0.9973276853561401,0.9703019857406616,0.9652812480926514,0.033465322107076645,0.9889109134674072,0.9991906881332397,0.9836766123771667,0.9836766123771667
56,0.0346197709441185,0.9871548414230347,0.9990332126617432,0.9827470779418945,0.9793022871017456,0.04434199631214142,0.9834983348846436,0.9985906481742859,0.9751552939414978,0.9762922525405884
57,0.049923498183488846,0.9803078174591064,0.9980482459068298,0.9734854698181152,0.9682857394218445,0.08203517645597458,0.9668647050857544,0.9975156188011169,0.9206521511077881,0.9875631332397461
58,0.04466518759727478,0.9825147390365601,0.9985480904579163,0.9754015803337097,0.9729594588279724,0.049074944108724594,0.9831023216247559,0.9976299405097961,0.9888044595718384,0.9611348509788513
59,0.04367848485708237,0.9838162064552307,0.9983426928520203,0.9780459403991699,0.9741278290748596,0.03730956092476845,0.9857425689697266,0.9990249276161194,0.9835229516029358,0.9743490219116211
60,0.08127327263355255,0.9688207507133484,0.994529128074646,0.9586846828460693,0.9489234089851379,0.03515084087848663,0.9875907301902771,0.998944103717804,0.9855072498321533,0.9778468608856201
61,0.037924617528915405,0.9858533143997192,0.9989233613014221,0.9810625314712524,0.9771323800086975,0.033566396683454514,0.9875907301902771,0.9994161128997803,0.9924513101577759,0.9708511233329773
62,0.031837403774261475,0.9883997440338135,0.999162495136261,0.9858918190002441,0.9798030257225037,0.04457694664597511,0.9833663105964661,0.9983803629875183,0.9664506316184998,0.9852312207221985
63,0.053204495459795,0.9795721769332886,0.997608482837677,0.9713664054870605,0.9682857394218445,0.03996767848730087,0.9856105446815491,0.9988936185836792,0.9738461375236511,0.9840652942657471
64,0.04211025685071945,0.9847216010093689,0.998699963092804,0.9787447452545166,0.9761308431625366,0.035865217447280884,0.9865346550941467,0.9991021752357483,0.9757412672042847,0.9848425984382629
65,0.05486636236310005,0.9790629148483276,0.9977092146873474,0.9694337844848633,0.9687865376472473,0.0738336369395256,0.970693051815033,0.9974808692932129,0.9957823753356934,0.9176059365272522
66,0.038241028785705566,0.9855138063430786,0.9987683296203613,0.9807208776473999,0.9764646887779236,0.041797392070293427,0.985874593257904,0.998318612575531,0.9888976812362671,0.9692965149879456
67,0.039800774306058884,0.9844386577606201,0.9987541437149048,0.9792085886001587,0.9747955203056335,0.04197293147444725,0.9849504828453064,0.9985392689704895,0.9931809306144714,0.9623008370399475
68,0.04012330248951912,0.984947919845581,0.9985730051994324,0.9794004559516907,0.9761308431625366,0.03065793216228485,0.9887788891792297,0.9992965459823608,0.979938268661499,0.9871745109558105
